skill_count,has_projects,has_internship,has_education,has_certifications,action_verb_count,quantified,experience_years,word_count_norm,shortlisted,job_role,salary_band,company_type
7,1,0,1,1,4,1,3.6,0.547,1,DevOps / Cloud Engineer,12-20 LPA,Service-Based Company
3,1,1,1,1,0,0,1.1,0.524,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
4,1,0,1,1,12,0,1.8,0.597,1,Backend Developer,8-12 LPA,Service-Based Company
2,0,1,1,1,8,0,2.9,0.875,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
1,1,1,1,0,2,0,2.4,0.613,0,Backend Developer,8-12 LPA,Government / PSU
17,1,1,1,0,9,1,0.5,0.524,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
13,1,1,1,1,1,0,1.9,0.15,1,Full Stack Developer,8-12 LPA,Product-Based Company
8,1,1,1,0,11,1,2.7,0.709,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
4,1,1,0,1,4,0,1.7,0.776,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
17,1,1,1,0,6,0,0.6,0.781,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
1,1,1,1,1,8,1,3.2,0.34,1,Embedded Systems Engineer,12-20 LPA,Mid-Size Tech / Startup
5,1,0,1,0,8,1,2.4,0.396,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
3,1,1,1,0,2,0,0.5,0.464,1,Data Analyst,5-8 LPA,Mid-Size Tech / Startup
15,1,1,1,1,0,1,1.0,0.147,1,Backend Developer,8-12 LPA,Product-Based Company
16,1,1,1,0,3,0,0.3,0.709,1,Frontend Developer,8-12 LPA,Product-Based Company
3,1,1,1,1,4,1,2.4,0.533,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
15,1,1,1,1,7,1,0.2,0.144,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
4,1,1,1,0,5,1,2.0,0.665,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
6,1,1,1,1,3,0,1.5,0.209,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
13,0,1,1,1,11,1,3.3,0.485,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
13,1,1,1,0,4,1,1.2,0.166,1,Backend Developer,8-12 LPA,Product-Based Company
4,1,0,1,1,3,1,1.6,0.655,1,Data Analyst,8-12 LPA,Service-Based Company
1,1,1,1,0,8,1,2.8,0.333,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
9,1,0,1,1,9,1,1.7,0.738,1,Full Stack Developer,8-12 LPA,Service-Based Company
3,1,0,1,1,12,1,1.0,0.777,1,Data Analyst,8-12 LPA,Service-Based Company
7,1,0,1,1,0,0,3.9,0.144,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
9,1,1,1,1,11,0,0.7,0.385,1,Backend Developer,8-12 LPA,Product-Based Company
4,1,1,1,1,11,0,0.1,0.68,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
13,1,1,1,1,11,0,2.1,0.816,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
18,1,1,1,1,6,1,2.2,0.199,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
9,0,0,1,1,12,0,1.3,0.289,0,Backend Developer,5-8 LPA,Government / PSU
18,1,1,1,1,11,1,1.8,0.618,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
13,1,1,1,0,9,0,1.3,0.775,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
5,1,1,1,1,7,1,1.0,0.49,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
12,0,1,1,1,3,1,2.2,0.889,1,Backend Developer,12-20 LPA,Product-Based Company
11,1,1,1,0,9,0,1.5,0.157,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
13,1,0,1,1,4,1,1.2,0.694,1,Backend Developer,8-12 LPA,Service-Based Company
13,1,0,1,1,9,1,2.0,0.151,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
11,1,0,0,1,4,0,3.5,0.601,1,Full Stack Developer,8-12 LPA,Service-Based Company
15,1,0,1,0,12,1,2.4,0.535,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
5,1,1,1,0,6,1,3.4,0.288,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
2,0,1,1,0,0,0,3.7,0.535,1,Data Analyst,5-8 LPA,Mid-Size Tech / Startup
6,0,0,1,1,7,1,3.5,0.81,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
5,1,1,1,0,2,0,3.9,0.194,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
17,1,0,1,1,0,0,3.6,0.649,1,Frontend Developer,12-20 LPA,Service-Based Company
13,1,1,1,0,1,0,2.4,0.466,1,Backend Developer,12-20 LPA,Product-Based Company
1,1,0,1,1,12,0,0.7,0.535,0,Data Analyst,5-8 LPA,Service-Based Company
7,1,0,1,1,3,1,2.8,0.847,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
13,1,1,1,0,10,0,3.9,0.626,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
18,1,0,1,0,12,1,3.8,0.148,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
2,1,1,1,0,10,1,3.0,0.301,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
7,0,1,1,1,9,1,2.9,0.603,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
3,1,1,1,0,10,0,2.6,0.86,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
18,1,1,1,1,5,1,2.6,0.162,1,Full Stack Developer,12-20 LPA,Product-Based Company
13,1,1,1,1,3,0,2.4,0.335,1,Full Stack Developer,12-20 LPA,Product-Based Company
9,1,0,1,1,0,0,3.7,0.816,1,Frontend Developer,8-12 LPA,Service-Based Company
4,1,1,1,1,4,1,0.3,0.535,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,0,8,0,2.1,0.47,1,Frontend Developer,12-20 LPA,Product-Based Company
3,1,1,1,1,1,0,2.7,0.873,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
8,1,0,1,1,8,1,3.5,0.852,1,Backend Developer,12-20 LPA,Service-Based Company
14,1,1,1,1,12,1,0.2,0.422,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
16,0,1,1,0,3,0,0.4,0.846,1,Frontend Developer,8-12 LPA,Product-Based Company
18,1,1,1,0,3,1,2.6,0.706,1,Full Stack Developer,12-20 LPA,Product-Based Company
4,0,0,1,1,0,0,3.3,0.68,0,Data Analyst,5-8 LPA,Product-Based Company
17,1,1,1,1,3,0,0.5,0.219,1,Full Stack Developer,8-12 LPA,Product-Based Company
1,0,1,1,0,0,1,2.0,0.746,0,Backend Developer,5-8 LPA,Government / PSU
4,0,0,1,0,12,0,0.2,0.841,0,Backend Developer,3-5 LPA,Product-Based Company
3,1,1,1,0,12,1,3.4,0.756,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
7,1,1,1,0,10,1,0.1,0.303,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
13,1,0,1,0,5,1,2.4,0.548,1,Full Stack Developer,12-20 LPA,Service-Based Company
11,0,1,1,1,10,0,1.1,0.175,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
12,1,0,1,1,3,1,0.0,0.557,1,Frontend Developer,8-12 LPA,Service-Based Company
11,0,1,1,1,12,1,0.2,0.729,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
7,1,1,1,0,8,1,2.3,0.514,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
13,1,1,1,1,8,1,3.6,0.679,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
16,1,0,0,1,6,0,1.8,0.179,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
15,1,0,1,0,1,0,3.5,0.882,1,Frontend Developer,8-12 LPA,Service-Based Company
17,1,1,1,0,1,1,0.0,0.685,1,Backend Developer,8-12 LPA,Product-Based Company
5,1,1,1,1,1,1,1.8,0.823,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
10,1,0,1,1,12,1,2.2,0.387,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
3,1,1,1,0,2,0,2.4,0.588,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
2,1,1,1,0,11,0,3.7,0.207,1,Frontend Developer,12-20 LPA,Mid-Size Tech / Startup
10,1,1,0,0,8,0,3.4,0.244,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
16,1,1,0,1,1,1,0.9,0.821,1,Backend Developer,8-12 LPA,Product-Based Company
14,1,0,1,1,4,1,1.9,0.281,1,Frontend Developer,8-12 LPA,Service-Based Company
11,1,1,1,0,7,1,3.8,0.629,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,0,0,1,0,6,0,3.8,0.655,0,Backend Developer,5-8 LPA,Service-Based Company
16,0,1,1,1,12,1,0.4,0.688,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
12,1,1,1,1,1,1,2.6,0.422,1,Full Stack Developer,12-20 LPA,Product-Based Company
12,1,1,1,0,9,0,0.2,0.573,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
3,1,1,1,0,7,0,2.8,0.769,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
18,1,1,1,1,12,1,1.9,0.707,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,1,1,1,0,4,0,1.9,0.218,1,Frontend Developer,8-12 LPA,Product-Based Company
17,1,1,1,0,8,0,3.6,0.842,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
3,0,0,1,1,10,1,0.9,0.287,0,Data Analyst,5-8 LPA,Mid-Size Tech / Startup
15,1,1,1,0,2,1,0.2,0.379,1,Frontend Developer,8-12 LPA,Product-Based Company
14,0,1,1,1,11,1,3.6,0.654,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,1,0,1,1,10,1,1.2,0.241,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
18,0,0,1,0,4,1,1.6,0.559,1,Backend Developer,8-12 LPA,Service-Based Company
13,0,1,1,0,0,1,1.3,0.884,1,Backend Developer,8-12 LPA,Product-Based Company
4,0,1,1,0,9,0,0.9,0.185,0,Cybersecurity Engineer,5-8 LPA,Service-Based Company
1,0,1,1,0,6,0,2.8,0.272,1,Machine Learning Engineer,5-8 LPA,Mid-Size Tech / Startup
13,1,1,1,1,4,1,0.3,0.281,1,Frontend Developer,8-12 LPA,Product-Based Company
5,0,1,1,1,5,1,0.2,0.261,1,Cybersecurity Engineer,8-12 LPA,Mid-Size Tech / Startup
2,0,0,1,1,2,1,1.4,0.77,0,Backend Developer,5-8 LPA,Mid-Size Tech / Startup
2,1,0,1,0,7,1,3.4,0.574,1,Data Analyst,8-12 LPA,Service-Based Company
12,1,1,1,0,3,1,3.3,0.149,1,Frontend Developer,12-20 LPA,Product-Based Company
7,1,1,0,1,9,0,1.1,0.229,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
2,1,1,1,1,12,0,0.3,0.407,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
11,1,1,1,1,5,1,1.0,0.482,1,Frontend Developer,8-12 LPA,Product-Based Company
11,0,1,1,0,7,1,2.3,0.759,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
18,0,1,1,1,0,1,3.6,0.59,1,Frontend Developer,12-20 LPA,Product-Based Company
9,1,0,1,0,3,1,1.2,0.694,1,Full Stack Developer,8-12 LPA,Service-Based Company
1,0,1,1,1,2,0,0.0,0.264,1,Frontend Developer,3-5 LPA,Mid-Size Tech / Startup
1,0,0,1,0,6,0,0.4,0.65,0,Data Analyst,3-5 LPA,Product-Based Company
8,1,0,1,0,11,1,2.3,0.758,1,Backend Developer,8-12 LPA,Service-Based Company
2,1,0,1,1,6,1,1.0,0.255,1,Cybersecurity Engineer,8-12 LPA,Service-Based Company
13,1,1,1,0,10,0,3.9,0.567,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
11,1,1,1,1,7,0,2.3,0.29,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
14,1,1,1,1,6,1,3.5,0.108,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
5,1,1,1,0,7,1,2.8,0.229,1,Full Stack Developer,12-20 LPA,Mid-Size Tech / Startup
12,1,0,1,0,3,1,3.8,0.201,1,Frontend Developer,12-20 LPA,Service-Based Company
6,0,1,1,0,9,1,2.9,0.802,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
4,1,0,1,1,1,1,3.5,0.682,1,Backend Developer,8-12 LPA,Service-Based Company
16,0,1,1,1,11,0,4.0,0.447,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
7,0,1,1,0,9,1,0.7,0.621,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
11,1,0,1,0,8,0,2.9,0.588,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
18,1,0,1,1,3,0,3.8,0.16,1,Backend Developer,12-20 LPA,Service-Based Company
3,1,1,1,0,2,1,3.4,0.865,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
7,1,1,1,1,2,0,0.8,0.151,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,0,11,1,1.4,0.23,1,Backend Developer,8-12 LPA,Product-Based Company
7,0,1,1,0,5,1,1.6,0.505,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
1,1,1,1,1,3,1,1.8,0.57,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
18,1,1,1,1,9,0,2.7,0.802,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
3,1,1,1,1,2,1,3.8,0.323,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
8,1,1,1,0,6,0,0.6,0.183,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
4,1,0,1,0,5,1,1.7,0.502,1,Data Analyst,8-12 LPA,Service-Based Company
13,1,1,1,1,12,0,1.4,0.41,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
10,1,1,1,0,6,0,0.8,0.413,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
8,1,0,1,1,2,1,0.5,0.272,1,Backend Developer,8-12 LPA,Service-Based Company
5,1,1,1,1,4,0,1.6,0.24,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
9,1,0,1,1,0,1,2.0,0.708,1,Frontend Developer,8-12 LPA,Service-Based Company
4,1,1,1,0,4,1,2.8,0.773,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
8,1,0,1,0,4,1,3.9,0.291,1,Backend Developer,8-12 LPA,Service-Based Company
2,1,0,1,1,0,1,1.0,0.18,1,Embedded Systems Engineer,5-8 LPA,Service-Based Company
13,0,1,1,1,12,1,3.7,0.677,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
9,1,1,1,1,11,1,1.1,0.89,1,Backend Developer,8-12 LPA,Product-Based Company
7,1,0,1,1,4,0,3.7,0.708,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
17,1,1,1,1,2,0,1.4,0.478,1,Full Stack Developer,8-12 LPA,Product-Based Company
11,1,1,1,0,1,1,0.7,0.508,1,Frontend Developer,8-12 LPA,Product-Based Company
5,1,1,1,0,7,0,3.4,0.345,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
5,1,1,1,0,2,0,3.7,0.392,1,Machine Learning Engineer,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,1,6,1,1.2,0.424,1,Full Stack Developer,8-12 LPA,Product-Based Company
15,1,0,1,0,10,1,0.1,0.761,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
4,1,1,1,0,1,0,2.9,0.557,0,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
6,1,1,1,1,2,1,3.6,0.571,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
9,1,1,1,1,1,1,2.6,0.267,1,Frontend Developer,12-20 LPA,Product-Based Company
1,1,1,1,1,2,0,1.8,0.563,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
14,1,0,1,1,1,0,0.2,0.147,1,Backend Developer,8-12 LPA,Service-Based Company
5,1,1,1,1,5,0,2.1,0.146,1,Machine Learning Engineer,8-12 LPA,Mid-Size Tech / Startup
1,1,1,1,1,1,0,1.3,0.778,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
1,1,0,1,1,12,1,3.1,0.641,1,Data Analyst,8-12 LPA,Service-Based Company
16,1,1,1,0,9,0,2.8,0.63,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
1,1,0,1,1,12,0,0.5,0.482,1,Backend Developer,5-8 LPA,Service-Based Company
7,1,0,1,1,7,0,2.5,0.634,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
10,1,1,1,1,3,1,0.9,0.332,1,Backend Developer,8-12 LPA,Product-Based Company
14,0,1,0,0,0,1,1.8,0.623,1,Full Stack Developer,8-12 LPA,Product-Based Company
17,1,1,1,0,0,1,0.6,0.202,1,Backend Developer,8-12 LPA,Product-Based Company
18,1,1,1,1,2,1,3.9,0.604,1,Backend Developer,12-20 LPA,Product-Based Company
9,1,0,1,0,7,1,0.5,0.314,1,Full Stack Developer,8-12 LPA,Service-Based Company
5,0,0,1,0,1,1,1.2,0.257,1,DevOps / Cloud Engineer,3-5 LPA,Service-Based Company
6,0,1,1,0,9,1,1.4,0.48,0,Data Analyst,8-12 LPA,Government / PSU
8,1,1,1,1,3,0,2.6,0.644,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
9,0,0,1,0,8,1,3.1,0.768,1,Frontend Developer,8-12 LPA,Service-Based Company
11,0,1,1,1,2,1,0.2,0.393,1,Frontend Developer,8-12 LPA,Product-Based Company
16,1,1,1,0,7,0,1.3,0.682,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
3,1,1,1,0,6,1,1.1,0.179,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
11,1,0,1,0,11,0,3.9,0.705,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
11,1,1,1,0,12,0,0.5,0.359,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
1,0,1,1,0,10,0,1.2,0.306,0,Data Analyst,5-8 LPA,Government / PSU
13,1,1,1,0,8,1,0.3,0.536,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
3,1,1,1,0,6,1,0.1,0.447,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
18,1,0,1,0,10,1,3.6,0.815,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
3,1,1,1,0,8,1,3.1,0.752,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
6,1,0,1,1,5,1,3.1,0.597,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
10,1,1,1,1,11,0,0.6,0.674,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
15,1,0,1,0,6,0,1.8,0.56,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
3,1,0,1,0,0,0,1.3,0.123,0,Cybersecurity Engineer,3-5 LPA,Product-Based Company
12,1,0,1,1,6,1,2.3,0.731,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
3,0,1,1,0,11,0,1.3,0.15,0,Frontend Developer,5-8 LPA,Government / PSU
1,0,0,1,0,6,1,1.7,0.34,0,Backend Developer,3-5 LPA,Mid-Size Tech / Startup
13,1,0,1,0,5,1,3.5,0.399,1,Frontend Developer,12-20 LPA,Service-Based Company
8,1,0,1,1,9,0,2.3,0.717,1,Full Stack Developer,8-12 LPA,Service-Based Company
9,1,1,1,1,6,0,2.1,0.792,1,Frontend Developer,12-20 LPA,Product-Based Company
18,0,0,1,1,2,1,1.9,0.323,1,Frontend Developer,8-12 LPA,Service-Based Company
17,1,1,1,0,0,1,3.0,0.556,1,Full Stack Developer,12-20 LPA,Product-Based Company
2,1,0,1,0,5,0,3.4,0.456,1,Backend Developer,5-8 LPA,Service-Based Company
12,1,1,1,1,0,0,0.2,0.384,1,Frontend Developer,8-12 LPA,Product-Based Company
14,1,1,1,1,3,1,3.3,0.244,1,Full Stack Developer,12-20 LPA,Product-Based Company
5,1,0,1,0,6,1,2.1,0.709,1,Backend Developer,8-12 LPA,Service-Based Company
7,1,0,1,1,0,1,1.7,0.18,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
3,1,1,1,0,5,0,0.9,0.174,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
18,1,0,1,1,3,1,0.6,0.786,1,Full Stack Developer,8-12 LPA,Service-Based Company
7,1,0,1,0,1,0,0.9,0.561,0,Backend Developer,5-8 LPA,Government / PSU
18,1,0,1,1,10,0,2.8,0.244,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
2,0,1,1,1,7,1,1.1,0.576,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
7,1,0,1,0,3,1,3.2,0.475,1,Backend Developer,8-12 LPA,Service-Based Company
14,1,0,1,1,12,1,0.6,0.305,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
5,1,0,1,0,0,0,1.6,0.21,0,Data Analyst,5-8 LPA,Service-Based Company
8,0,1,1,1,1,1,1.7,0.567,0,Backend Developer,8-12 LPA,Service-Based Company
15,1,0,1,1,12,1,1.0,0.866,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
12,1,0,1,1,11,1,3.1,0.599,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
6,1,0,1,1,2,0,2.2,0.569,0,DevOps / Cloud Engineer,5-8 LPA,Service-Based Company
3,1,0,1,1,4,0,1.5,0.549,0,Backend Developer,5-8 LPA,Mid-Size Tech / Startup
18,1,1,1,1,10,1,2.0,0.366,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,1,0,1,1,8,1,1.8,0.793,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
16,1,0,1,0,2,0,0.2,0.698,1,Backend Developer,8-12 LPA,Service-Based Company
18,1,0,1,1,3,1,2.5,0.562,1,Frontend Developer,12-20 LPA,Service-Based Company
3,1,0,1,1,1,1,3.9,0.142,1,Cybersecurity Engineer,8-12 LPA,Service-Based Company
2,1,1,1,1,0,1,1.9,0.81,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
8,1,1,1,1,4,1,0.7,0.425,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
16,0,0,1,1,11,0,0.9,0.565,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
6,0,1,1,0,6,0,2.7,0.801,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
7,1,1,0,1,3,0,1.2,0.409,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
15,1,1,1,1,7,1,2.3,0.438,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,0,1,1,1,10,0,2.4,0.42,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
7,1,1,1,1,2,0,2.5,0.314,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
11,1,0,1,1,5,1,0.6,0.467,1,Frontend Developer,8-12 LPA,Service-Based Company
5,0,0,1,1,2,1,0.5,0.769,1,Data Analyst,5-8 LPA,Service-Based Company
5,1,0,1,1,12,1,0.2,0.705,1,Backend Developer,8-12 LPA,Service-Based Company
11,1,1,1,0,7,1,3.2,0.761,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
10,1,1,0,0,5,1,2.5,0.127,1,Frontend Developer,12-20 LPA,Product-Based Company
18,1,0,1,0,8,1,0.2,0.379,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
8,1,0,1,0,2,0,3.3,0.9,1,Full Stack Developer,8-12 LPA,Service-Based Company
12,1,1,1,0,5,1,3.5,0.656,1,Backend Developer,12-20 LPA,Product-Based Company
10,1,0,1,1,4,1,0.2,0.416,1,Backend Developer,8-12 LPA,Service-Based Company
5,1,1,0,0,9,1,3.7,0.609,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
11,1,1,1,1,4,1,1.6,0.418,1,Frontend Developer,8-12 LPA,Product-Based Company
4,1,1,1,1,1,1,2.9,0.546,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
6,0,1,0,0,4,1,3.2,0.215,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
16,1,1,1,1,1,0,3.5,0.557,1,Frontend Developer,12-20 LPA,Product-Based Company
9,1,1,1,1,3,0,2.2,0.158,1,Full Stack Developer,12-20 LPA,Product-Based Company
14,1,0,1,0,0,0,1.4,0.301,1,Full Stack Developer,8-12 LPA,Service-Based Company
18,1,1,0,1,5,1,1.1,0.642,1,Full Stack Developer,8-12 LPA,Product-Based Company
18,1,1,1,0,6,1,2.5,0.775,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
2,0,1,1,0,7,1,3.7,0.332,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
18,1,0,1,1,6,1,3.5,0.308,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
3,1,1,1,1,12,1,3.1,0.281,1,Cybersecurity Engineer,12-20 LPA,Mid-Size Tech / Startup
15,0,1,1,1,0,1,0.8,0.779,1,Full Stack Developer,8-12 LPA,Product-Based Company
5,0,1,1,1,5,1,1.8,0.714,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
17,1,1,1,1,0,1,3.6,0.604,1,Backend Developer,12-20 LPA,Product-Based Company
12,1,0,1,1,8,0,2.6,0.372,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
8,1,1,1,0,6,0,3.7,0.811,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
18,1,1,1,1,2,1,0.1,0.833,1,Frontend Developer,8-12 LPA,Product-Based Company
5,1,1,1,1,8,0,0.7,0.462,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
15,1,1,1,1,2,0,0.9,0.379,1,Frontend Developer,8-12 LPA,Product-Based Company
14,1,0,1,0,2,1,2.4,0.555,1,Frontend Developer,12-20 LPA,Service-Based Company
14,1,1,1,1,9,1,1.9,0.675,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
1,1,1,1,1,4,1,2.7,0.684,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
17,1,0,1,0,7,1,2.5,0.311,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
13,1,1,1,1,4,1,2.1,0.371,1,Frontend Developer,12-20 LPA,Product-Based Company
6,1,1,1,0,2,0,3.6,0.132,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
13,0,1,1,0,9,1,0.1,0.657,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
9,1,0,1,1,8,1,0.8,0.781,1,Full Stack Developer,8-12 LPA,Service-Based Company
11,1,1,1,0,9,1,1.0,0.861,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
14,1,0,1,1,12,0,0.1,0.1,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
7,0,0,1,1,1,1,3.5,0.71,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
12,1,0,1,1,7,1,2.7,0.401,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
14,1,0,1,1,0,1,2.1,0.265,1,Full Stack Developer,12-20 LPA,Service-Based Company
1,0,1,1,1,1,0,1.1,0.402,0,Backend Developer,5-8 LPA,Mid-Size Tech / Startup
5,1,1,1,0,5,1,2.2,0.51,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
2,1,1,1,0,5,1,1.7,0.589,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
11,1,1,1,1,1,1,1.3,0.32,1,Backend Developer,8-12 LPA,Product-Based Company
15,1,0,1,1,4,1,2.7,0.433,1,Backend Developer,12-20 LPA,Service-Based Company
